State,Year,GDP (Millions of dollars),Population (Number of persons),Personal Income (Dollars),Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD,January-December Average Temperature (Units Degrees Fahrenheit),January-December Cooling Degree Days (Units Fahrenheit Degree-Days),January-December Heating Degree Days (Units Fahrenheit Degree-Days),January-December Maximum Temperature (Units Degrees Fahrenheit),January-December Minimum Temperature (Units Degrees Fahrenheit),August Palmer Drought Severity Index (PDSI),August Palmer Hydrological Drought Index (PHDI),August Palmer Modified Drought Index (PMDI),January-December Palmer Z-Index,January-December Precipitation (Units Inches),Allsky_Sfc_Par_Tot,Allsky_Sfc_Sw_Diff,Allsky_Sfc_Sw_Dni,Allsky_Sfc_Sw_Dwn,Allsky_Sfc_Uva,Allsky_Sfc_Uvb,Allsky_Sfc_Uv_Index,Allsky_Srf_Alb,Cloud_Amt,Clrsky_Sfc_Par_Tot,Clrsky_Sfc_Sw_Dwn,Gwetprof,Gwetroot,Gwettop,Ps,Qv2M,Rh2M,T2Mdew,T2Mwet,Toa_Sw_Dwn,Ts,Wd10M,Wd2M,Ws10M,Ws2M
ohio,1998,298491.4,11311536,26388,8573927.916666666,5715057.083333333,66.64999999999999,5466534.75,63.75,248522.33333333334,4.3500000000000005,CORN,3340000.0,956008000.0,141.0,54.1,845.0,4853.0,64.0,44.2,-0.04,2.1,1.9,-0.1,39.97,,,,14.05,,,,0.12,66.66,,19.49,0.65,0.67,0.67,98.21,7.63,76.81,7.44,9.75,28.2,11.92,256.31,257.25,2.86,1.26
ohio,1997,282199.0,11277357,25024,8547942.083333334,5718408.166666667,66.89999999999999,5453866.666666667,63.79999999999999,264541.5,4.625,WHEAT,1090000.0,68670000.0,63.0,49.9,538.0,6070.0,59.8,40.1,3.43,3.43,3.43,0.46,38.35,,,,13.92,,,,0.12,68.79,,19.73,0.67,0.7,0.7,98.22,6.9,78.5,5.65,7.71,28.19,9.66,254.56,255.38,3.19,1.41
ohio,1997,282199.0,11277357,25024,8547942.083333334,5718408.166666667,66.89999999999999,5453866.666666667,63.79999999999999,264541.5,4.625,POTATOES,5200.0,9653000.0,225.0,49.9,538.0,6070.0,59.8,40.1,3.43,3.43,3.43,0.46,38.35,,,,13.92,,,,0.12,68.79,,19.73,0.67,0.7,0.7,98.22,6.9,78.5,5.65,7.71,28.19,9.66,254.56,255.38,3.19,1.41
ohio,1997,282199.0,11277357,25024,8547942.083333334,5718408.166666667,66.89999999999999,5453866.666666667,63.79999999999999,264541.5,4.625,CORN,3550000.0,1179736000.0,134.0,49.9,538.0,6070.0,59.8,40.1,3.43,3.43,3.43,0.46,38.35,,,,13.92,,,,0.12,68.79,,19.73,0.67,0.7,0.7,98.22,6.9,78.5,5.65,7.71,28.19,9.66,254.56,255.38,3.19,1.41
ohio,1996,266670.2,11242827,23719,8522956.166666666,5662639.25,66.44166666666666,5379642.5,63.11666666666667,282996.75,4.991666666666666,WHEAT,1330000.0,51870000.0,39.0,49.5,640.0,6314.0,59.4,39.7,2.1,2.1,1.12,1.46,46.85,,,,13.49,,,,0.16,70.83,,19.6,0.7,0.73,0.73,98.24,7.08,80.44,5.6,7.44,28.15,9.14,249.94,252.94,3.16,1.41
ohio,1996,266670.2,11242827,23719,8522956.166666666,5662639.25,66.44166666666666,5379642.5,63.11666666666667,282996.75,4.991666666666666,POTATOES,5100.0,10136000.0,250.0,49.5,640.0,6314.0,59.4,39.7,2.1,2.1,1.12,1.46,46.85,,,,13.49,,,,0.16,70.83,,19.6,0.7,0.73,0.73,98.24,7.08,80.44,5.6,7.44,28.15,9.14,249.94,252.94,3.16,1.41
ohio,1996,266670.2,11242827,23719,8522956.166666666,5662639.25,66.44166666666666,5379642.5,63.11666666666667,282996.75,4.991666666666666,CORN,2800000.0,854700000.0,111.0,49.5,640.0,6314.0,59.4,39.7,2.1,2.1,1.12,1.46,46.85,,,,13.49,,,,0.16,70.83,,19.6,0.7,0.73,0.73,98.24,7.08,80.44,5.6,7.44,28.15,9.14,249.94,252.94,3.16,1.41
ohio,1994,243075.2,11152454,21796,8434067.833333334,5565276.75,65.97500000000001,5250623.666666667,62.25833333333333,314653.0833333333,5.666666666666667,WHEAT,1180000.0,68440000.0,58.0,50.5,658.0,5999.0,61.1,39.8,0.5,0.5,0.5,-0.38,35.6,,,,14.17,,,,0.21,65.95,,18.75,0.62,0.64,0.64,98.4,6.77,75.19,5.34,7.82,28.19,10.2,255.0,259.44,2.99,1.31
ohio,1994,243075.2,11152454,21796,8434067.833333334,5565276.75,65.97500000000001,5250623.666666667,62.25833333333333,314653.0833333333,5.666666666666667,POTATOES,5500.0,10043000.0,245.0,50.5,658.0,5999.0,61.1,39.8,0.5,0.5,0.5,-0.38,35.6,,,,14.17,,,,0.21,65.95,,18.75,0.62,0.64,0.64,98.4,6.77,75.19,5.34,7.82,28.19,10.2,255.0,259.44,2.99,1.31
ohio,1994,243075.2,11152454,21796,8434067.833333334,5565276.75,65.97500000000001,5250623.666666667,62.25833333333333,314653.0833333333,5.666666666666667,CORN,3500000.0,1084895000.0,139.0,50.5,658.0,5999.0,61.1,39.8,0.5,0.5,0.5,-0.38,35.6,,,,14.17,,,,0.21,65.95,,18.75,0.62,0.64,0.64,98.4,6.77,75.19,5.34,7.82,28.19,10.2,255.0,259.44,2.99,1.31
ohio,1993,230183.6,11101140,20735,8396165.25,5509013.666666667,65.625,5142152.5,61.23333333333333,366861.1666666667,6.675,WHEAT,1010000.0,52520000.0,52.0,50.4,759.0,6111.0,60.1,40.7,-1.44,-1.44,-1.44,0.16,38.63,,,,13.02,,,,0.23,69.48,,18.76,0.63,0.65,0.66,98.32,7.02,76.69,5.83,8.15,28.19,10.44,254.94,258.38,3.04,1.34
ohio,1993,230183.6,11101140,20735,8396165.25,5509013.666666667,65.625,5142152.5,61.23333333333333,366861.1666666667,6.675,POTATOES,5700.0,8322000.0,200.0,50.4,759.0,6111.0,60.1,40.7,-1.44,-1.44,-1.44,0.16,38.63,,,,13.02,,,,0.23,69.48,,18.76,0.63,0.65,0.66,98.32,7.02,76.69,5.83,8.15,28.19,10.44,254.94,258.38,3.04,1.34
ohio,1993,230183.6,11101140,20735,8396165.25,5509013.666666667,65.625,5142152.5,61.23333333333333,366861.1666666667,6.675,CORN,3280000.0,927256000.0,110.0,50.4,759.0,6111.0,60.1,40.7,-1.44,-1.44,-1.44,0.16,38.63,,,,13.02,,,,0.23,69.48,,18.76,0.63,0.65,0.66,98.32,7.02,76.69,5.83,8.15,28.19,10.44,254.94,258.38,3.04,1.34
ohio,1992,221074.9,11029431,20044,8342929.333333333,5496287.416666667,65.875,5089524.5,61.0,406762.9166666667,7.391666666666667,WHEAT,1115000.0,59095000.0,53.0,50.3,456.0,5879.0,59.8,40.7,2.86,2.86,2.86,0.82,39.78,,,,12.74,,,,0.2,72.75,,19.26,0.63,0.66,0.66,98.3,7.02,79.0,6.03,8.02,28.16,9.95,252.44,255.75,2.96,1.3
ohio,1992,221074.9,11029431,20044,8342929.333333333,5496287.416666667,65.875,5089524.5,61.0,406762.9166666667,7.391666666666667,POTATOES,6000.0,8568000.0,240.0,50.3,456.0,5879.0,59.8,40.7,2.86,2.86,2.86,0.82,39.78,,,,12.74,,,,0.2,72.75,,19.26,0.63,0.66,0.66,98.3,7.02,79.0,6.03,8.02,28.16,9.95,252.44,255.75,2.96,1.3
ohio,1992,221074.9,11029431,20044,8342929.333333333,5496287.416666667,65.875,5089524.5,61.0,406762.9166666667,7.391666666666667,CORN,3550000.0,1045759000.0,143.0,50.3,456.0,5879.0,59.8,40.7,2.86,2.86,2.86,0.82,39.78,,,,12.74,,,,0.2,72.75,,19.26,0.63,0.66,0.66,98.3,7.02,79.0,6.03,8.02,28.16,9.95,252.44,255.75,2.96,1.3
ohio,1991,207868.4,10945762,18991,8297526.833333333,5418918.333333333,65.3,5065009.5,61.041666666666664,353908.8333333333,6.533333333333334,WHEAT,1080000.0,52920000.0,49.0,53.1,960.0,5335.0,63.3,42.9,-3.27,-3.27,-3.27,-1.67,31.61,,,,14.2,,,,0.15,68.48,,19.25,0.67,0.69,0.67,98.38,7.45,76.19,6.72,9.12,28.2,11.48,246.56,248.94,2.99,1.32
ohio,1991,207868.4,10945762,18991,8297526.833333333,5418918.333333333,65.3,5065009.5,61.041666666666664,353908.8333333333,6.533333333333334,POTATOES,7700.0,9975000.0,185.0,53.1,960.0,5335.0,63.3,42.9,-3.27,-3.27,-3.27,-1.67,31.61,,,,14.2,,,,0.15,68.48,,19.25,0.67,0.69,0.67,98.38,7.45,76.19,6.72,9.12,28.2,11.48,246.56,248.94,2.99,1.32
ohio,1991,207868.4,10945762,18991,8297526.833333333,5418918.333333333,65.3,5065009.5,61.041666666666664,353908.8333333333,6.533333333333334,CORN,3400000.0,809472000.0,96.0,53.1,960.0,5335.0,63.3,42.9,-3.27,-3.27,-3.27,-1.67,31.61,,,,14.2,,,,0.15,68.48,,19.25,0.67,0.69,0.67,98.38,7.45,76.19,6.72,9.12,28.2,11.48,246.56,248.94,2.99,1.32
ohio,1990,202968.1,10864162,18682,8231273.0,5407048.75,65.69166666666666,5093964.5,61.875,313084.25,5.791666666666667,WHEAT,1270000.0,76200000.0,60.0,52.7,591.0,5134.0,62.7,42.6,3.39,3.39,3.39,1.95,51.07,,,,13.27,,,,0.14,71.41,,19.5,0.71,0.73,0.76,98.37,7.57,81.06,7.26,9.01,28.2,10.58,242.12,243.5,3.09,1.36
ohio,1990,202968.1,10864162,18682,8231273.0,5407048.75,65.69166666666666,5093964.5,61.875,313084.25,5.791666666666667,POTATOES,7800.0,12708000.0,245.0,52.7,591.0,5134.0,62.7,42.6,3.39,3.39,3.39,1.95,51.07,,,,13.27,,,,0.14,71.41,,19.5,0.71,0.73,0.76,98.37,7.57,81.06,7.26,9.01,28.2,10.58,242.12,243.5,3.09,1.36
ohio,1990,202968.1,10864162,18682,8231273.0,5407048.75,65.69166666666666,5093964.5,61.875,313084.25,5.791666666666667,CORN,3450000.0,968484000.0,121.0,52.7,591.0,5134.0,62.7,42.6,3.39,3.39,3.39,1.95,51.07,,,,13.27,,,,0.14,71.41,,19.5,0.71,0.73,0.76,98.37,7.57,81.06,7.26,9.01,28.2,10.58,242.12,243.5,3.09,1.36
ohio,1989,191537.1,10829216,17687,8261166.666666667,5407083.333333333,65.45,5104993.75,61.80833333333334,302089.5833333333,5.575,WHEAT,1230000.0,62730000.0,51.0,49.4,639.0,6346.0,59.3,39.6,2.02,2.02,1.88,0.89,42.63,,,,13.51,,,,0.14,70.3,,19.53,0.72,0.74,0.75,98.37,7.2,81.0,5.69,7.42,28.2,8.94,256.19,260.25,2.91,1.29
ohio,1989,191537.1,10829216,17687,8261166.666666667,5407083.333333333,65.45,5104993.75,61.80833333333334,302089.5833333333,5.575,POTATOES,7900.0,10673000.0,185.0,49.4,639.0,6346.0,59.3,39.6,2.02,2.02,1.88,0.89,42.63,,,,13.51,,,,0.14,70.3,,19.53,0.72,0.74,0.75,98.37,7.2,81.0,5.69,7.42,28.2,8.94,256.19,260.25,2.91,1.29
ohio,1989,191537.1,10829216,17687,8261166.666666667,5407083.333333333,65.45,5104993.75,61.80833333333334,302089.5833333333,5.575,CORN,2980000.0,868163000.0,117.0,49.4,639.0,6346.0,59.3,39.6,2.02,2.02,1.88,0.89,42.63,,,,13.51,,,,0.14,70.3,,19.53,0.72,0.74,0.75,98.37,7.2,81.0,5.69,7.42,28.2,8.94,256.19,260.25,2.91,1.29
ohio,1987,165483.9,10760081,15379,8162916.666666667,5264757.916666667,64.5,4891125.083333333,59.916666666666664,373632.8333333333,7.108333333333333,WHEAT,850000.0,49300000.0,58.0,52.3,881.0,5564.0,62.6,41.9,-1.25,-1.25,-0.77,-1.02,31.41,,,,14.17,,,,0.16,66.82,,19.41,0.62,0.64,0.64,98.29,7.14,74.94,6.07,8.58,28.19,11.01,267.25,270.88,2.99,1.3
ohio,1987,165483.9,10760081,15379,8162916.666666667,5264757.916666667,64.5,4891125.083333333,59.916666666666664,373632.8333333333,7.108333333333333,POTATOES,9800.0,11721000.0,230.0,52.3,881.0,5564.0,62.6,41.9,-1.25,-1.25,-0.77,-1.02,31.41,,,,14.17,,,,0.16,66.82,,19.41,0.62,0.64,0.64,98.29,7.14,74.94,6.07,8.58,28.19,11.01,267.25,270.88,2.99,1.3
ohio,1987,165483.9,10760081,15379,8162916.666666667,5264757.916666667,64.5,4891125.083333333,59.916666666666664,373632.8333333333,7.108333333333333,CORN,3100000.0,725400000.0,120.0,52.3,881.0,5564.0,62.6,41.9,-1.25,-1.25,-0.77,-1.02,31.41,,,,14.17,,,,0.16,66.82,,19.41,0.62,0.64,0.64,98.29,7.14,74.94,6.07,8.58,28.19,11.01,267.25,270.88,2.99,1.3
ohio,1986,158418.4,10730272,14764,8102083.333333333,5222226.25,64.45,4787430.75,59.083333333333336,434795.5,8.316666666666666,WHEAT,1050000.0,48300000.0,46.0,51.6,743.0,5655.0,61.4,41.9,0.43,0.43,0.43,0.36,38.98,,,,13.74,,,,0.17,69.72,,19.31,0.7,0.72,0.72,98.36,7.39,79.25,6.51,8.54,28.19,10.44,254.81,257.31,2.93,1.28
ohio,1986,158418.4,10730272,14764,8102083.333333333,5222226.25,64.45,4787430.75,59.083333333333336,434795.5,8.316666666666666,POTATOES,9700.0,15132000.0,260.0,51.6,743.0,5655.0,61.4,41.9,0.43,0.43,0.43,0.36,38.98,,,,13.74,,,,0.17,69.72,,19.31,0.7,0.72,0.72,98.36,7.39,79.25,6.51,8.54,28.19,10.44,254.81,257.31,2.93,1.28
ohio,1986,158418.4,10730272,14764,8102083.333333333,5222226.25,64.45,4787430.75,59.083333333333336,434795.5,8.316666666666666,CORN,3720000.0,714240000.0,128.0,51.6,743.0,5655.0,61.4,41.9,0.43,0.43,0.43,0.36,38.98,,,,13.74,,,,0.17,69.72,,19.31,0.7,0.72,0.72,98.36,7.39,79.25,6.51,8.54,28.19,10.44,254.81,257.31,2.93,1.28
ohio,1982,122010.4,10757085,11342,8045416.666666667,5121199.166666667,63.65,4477271.833333333,55.65,643927.3333333334,12.575000000000001,WHEAT,1200000.0,51600000.0,43.0,50.3,618.0,6012.0,60.8,39.9,-0.96,-0.96,-0.96,-0.11,37.72,,,,,,,,,,,,0.63,0.66,0.66,98.37,6.96,75.62,5.62,8.05,,10.39,248.06,249.62,3.05,1.35
ohio,1982,122010.4,10757085,11342,8045416.666666667,5121199.166666667,63.65,4477271.833333333,55.65,643927.3333333334,12.575000000000001,POTATOES,10200.0,12460000.0,243.0,50.3,618.0,6012.0,60.8,39.9,-0.96,-0.96,-0.96,-0.11,37.72,,,,,,,,,,,,0.63,0.66,0.66,98.37,6.96,75.62,5.62,8.05,,10.39,248.06,249.62,3.05,1.35
ohio,1982,122010.4,10757085,11342,8045416.666666667,5121199.166666667,63.65,4477271.833333333,55.65,643927.3333333334,12.575000000000001,CORN,4000000.0,1153680000.0,114.0,50.3,618.0,6012.0,60.8,39.9,-0.96,-0.96,-0.96,-0.11,37.72,,,,,,,,,,,,0.63,0.66,0.66,98.37,6.96,75.62,5.62,8.05,,10.39,248.06,249.62,3.05,1.35
ohio,1983,129165.2,10737631,12029,8032750.0,5110100.25,63.625,4478673.0,55.75,631427.25,12.35,WHEAT,1200000.0,58800000.0,49.0,51.1,875.0,5999.0,61.2,40.9,-1.49,-1.49,-1.49,0.22,40.31,,,,,,,,,,,,0.68,0.7,0.71,98.23,7.08,77.31,5.91,8.16,,10.3,245.44,247.69,3.01,1.32
ohio,1983,129165.2,10737631,12029,8032750.0,5110100.25,63.625,4478673.0,55.75,631427.25,12.35,POTATOES,10500.0,16724000.0,202.0,51.1,875.0,5999.0,61.2,40.9,-1.49,-1.49,-1.49,0.22,40.31,,,,,,,,,,,,0.68,0.7,0.71,98.23,7.08,77.31,5.91,8.16,,10.3,245.44,247.69,3.01,1.32
ohio,1983,129165.2,10737631,12029,8032750.0,5110100.25,63.625,4478673.0,55.75,631427.25,12.35,CORN,2800000.0,734720000.0,80.0,51.1,875.0,5999.0,61.2,40.9,-1.49,-1.49,-1.49,0.22,40.31,,,,,,,,,,,,0.68,0.7,0.71,98.23,7.08,77.31,5.91,8.16,,10.3,245.44,247.69,3.01,1.32
ohio,1981,116584.4,10788336,10807,8033666.666666667,5113774.166666667,63.65,4624793.416666667,57.56666666666666,488980.75,9.566666666666666,WHEAT,1600000.0,70400000.0,44.0,49.6,634.0,6311.0,59.6,39.5,2.22,2.22,1.75,0.43,39.04,,,,,,,,,,,,0.63,0.65,0.66,98.25,6.84,76.44,5.12,7.43,,9.6,259.62,261.44,3.09,1.35
ohio,1981,116584.4,10788336,10807,8033666.666666667,5113774.166666667,63.65,4624793.416666667,57.56666666666666,488980.75,9.566666666666666,POTATOES,10200.0,13072000.0,208.0,49.6,634.0,6311.0,59.6,39.5,2.22,2.22,1.75,0.43,39.04,,,,,,,,,,,,0.63,0.65,0.66,98.25,6.84,76.44,5.12,7.43,,9.6,259.62,261.44,3.09,1.35
ohio,1981,116584.4,10788336,10807,8033666.666666667,5113774.166666667,63.65,4624793.416666667,57.56666666666666,488980.75,9.566666666666666,CORN,3750000.0,892800000.0,96.0,49.6,634.0,6311.0,59.6,39.5,2.22,2.22,1.75,0.43,39.04,,,,,,,,,,,,0.63,0.65,0.66,98.25,6.84,76.44,5.12,7.43,,9.6,259.62,261.44,3.09,1.35
oklahoma,1988,45584.7,3167064,14393,2385666.6666666665,1525022.9166666667,63.925000000000004,1428631.5833333333,59.88333333333333,96391.33333333333,6.316666666666666,WHEAT,4800000.0,172800000.0,36.0,59.2,1884.0,3865.0,71.8,46.6,-2.31,-2.31,-2.31,-0.36,29.41,,,,16.77,,,,0.16,55.3,,20.85,0.51,0.46,0.48,97.86,7.69,65.0,7.26,11.01,29.86,14.87,189.38,190.19,4.71,3.15
oklahoma,1988,45584.7,3167064,14393,2385666.6666666665,1525022.9166666667,63.925000000000004,1428631.5833333333,59.88333333333333,96391.33333333333,6.316666666666666,CORN,72000.0,18468000.0,95.0,59.2,1884.0,3865.0,71.8,46.6,-2.31,-2.31,-2.31,-0.36,29.41,,,,16.77,,,,0.16,55.3,,20.85,0.51,0.46,0.48,97.86,7.69,65.0,7.26,11.01,29.86,14.87,189.38,190.19,4.71,3.15
oklahoma,1988,45584.7,3167064,14393,2385666.6666666665,1525022.9166666667,63.925000000000004,1428631.5833333333,59.88333333333333,96391.33333333333,6.316666666666666,COTTON,435000.0,68066000.0,334.0,59.2,1884.0,3865.0,71.8,46.6,-2.31,-2.31,-2.31,-0.36,29.41,,,,16.77,,,,0.16,55.3,,20.85,0.51,0.46,0.48,97.86,7.69,65.0,7.26,11.01,29.86,14.87,189.38,190.19,4.71,3.15
oklahoma,2010,139695.1,3759581,37157,2832709.5,1764990.75,62.300000000000004,1650387.75,58.25833333333333,114603.0,6.5,WHEAT,3850000.0,119350000.0,31.0,60.3,2176.0,3777.0,72.0,48.6,-0.33,1.31,0.69,-0.13,32.04,91.28,5.52,20.36,17.28,11.98,0.27,,0.16,44.44,111.47,21.37,0.48,0.44,0.45,97.7,8.79,67.12,8.69,12.18,29.9,15.87,182.19,183.12,4.88,3.28
oklahoma,2010,139695.1,3759581,37157,2832709.5,1764990.75,62.300000000000004,1650387.75,58.25833333333333,114603.0,6.5,CORN,340000.0,202803000.0,128.0,60.3,2176.0,3777.0,72.0,48.6,-0.33,1.31,0.69,-0.13,32.04,91.28,5.52,20.36,17.28,11.98,0.27,,0.16,44.44,111.47,21.37,0.48,0.44,0.45,97.7,8.79,67.12,8.69,12.18,29.9,15.87,182.19,183.12,4.88,3.28
oklahoma,2010,139695.1,3759581,37157,2832709.5,1764990.75,62.300000000000004,1650387.75,58.25833333333333,114603.0,6.5,COTTON,270000.0,208637000.0,750.0,60.3,2176.0,3777.0,72.0,48.6,-0.33,1.31,0.69,-0.13,32.04,91.28,5.52,20.36,17.28,11.98,0.27,,0.16,44.44,111.47,21.37,0.48,0.44,0.45,97.7,8.79,67.12,8.69,12.18,29.9,15.87,182.19,183.12,4.88,3.28
oklahoma,1999,76956.5,3437147,22390,2561616.4166666665,1655474.0833333333,64.63333333333334,1597900.8333333333,62.38333333333333,57573.25,3.466666666666667,WHEAT,4300000.0,150500000.0,35.0,61.3,1853.0,3082.0,73.7,49.0,-0.64,2.17,1.29,0.39,37.27,,,,17.2,,,,0.12,52.27,,21.08,0.52,0.47,0.48,97.8,8.54,67.38,8.97,12.41,29.91,15.98,176.06,176.94,4.98,3.34
oklahoma,1999,76956.5,3437147,22390,2561616.4166666665,1655474.0833333333,64.63333333333334,1597900.8333333333,62.38333333333333,57573.25,3.466666666666667,CORN,280000.0,79170000.0,145.0,61.3,1853.0,3082.0,73.7,49.0,-0.64,2.17,1.29,0.39,37.27,,,,17.2,,,,0.12,52.27,,21.08,0.52,0.47,0.48,97.8,8.54,67.38,8.97,12.41,29.91,15.98,176.06,176.94,4.98,3.34
oklahoma,1999,76956.5,3437147,22390,2561616.4166666665,1655474.0833333333,64.63333333333334,1597900.8333333333,62.38333333333333,57573.25,3.466666666666667,COTTON,150000.0,26404000.0,461.0,61.3,1853.0,3082.0,73.7,49.0,-0.64,2.17,1.29,0.39,37.27,,,,17.2,,,,0.12,52.27,,21.08,0.52,0.47,0.48,97.8,8.54,67.38,8.97,12.41,29.91,15.98,176.06,176.94,4.98,3.34
oklahoma,2021,220176.5,3991634,55159,3064928.9166666665,1860991.4166666667,60.708333333333336,1785959.75,58.26666666666667,75031.66666666667,4.016666666666667,WHEAT,2950000.0,115050000.0,39.0,60.8,1954.0,3346.0,72.8,48.8,2.77,2.77,2.77,0.13,33.62,89.96,5.82,19.6,17.02,11.73,0.26,,0.17,46.95,110.47,21.25,0.48,0.45,0.46,97.78,8.85,66.81,9.15,12.63,29.9,16.28,182.19,182.88,4.83,3.23
oklahoma,2021,220176.5,3991634,55159,3064928.9166666665,1860991.4166666667,60.708333333333336,1785959.75,58.26666666666667,75031.66666666667,4.016666666666667,CORN,295000.0,271695000.0,150.0,60.8,1954.0,3346.0,72.8,48.8,2.77,2.77,2.77,0.13,33.62,89.96,5.82,19.6,17.02,11.73,0.26,,0.17,46.95,110.47,21.25,0.48,0.45,0.46,97.78,8.85,66.81,9.15,12.63,29.9,16.28,182.19,182.88,4.83,3.23
oklahoma,2021,220176.5,3991634,55159,3064928.9166666665,1860991.4166666667,60.708333333333336,1785959.75,58.26666666666667,75031.66666666667,4.016666666666667,COTTON,430000.0,345946000.0,774.0,60.8,1954.0,3346.0,72.8,48.8,2.77,2.77,2.77,0.13,33.62,89.96,5.82,19.6,17.02,11.73,0.26,,0.17,46.95,110.47,21.25,0.48,0.45,0.46,97.78,8.85,66.81,9.15,12.63,29.9,16.28,182.19,182.88,4.83,3.23
oklahoma,1995,63357.6,3308208,19152,2454137.9166666665,1560690.4166666667,63.583333333333336,1491157.1666666667,60.75,69533.25,4.458333333333333,WHEAT,5200000.0,109200000.0,21.0,59.4,1677.0,3628.0,71.5,47.3,3.83,3.83,3.83,0.79,37.81,,,,16.37,,,,0.12,55.84,,20.98,0.51,0.46,0.48,97.76,8.48,69.12,8.46,11.62,29.89,14.86,181.38,182.88,4.69,3.13
oklahoma,1995,63357.6,3308208,19152,2454137.9166666665,1560690.4166666667,63.583333333333336,1491157.1666666667,60.75,69533.25,4.458333333333333,CORN,130000.0,60125000.0,125.0,59.4,1677.0,3628.0,71.5,47.3,3.83,3.83,3.83,0.79,37.81,,,,16.37,,,,0.12,55.84,,20.98,0.51,0.46,0.48,97.76,8.48,69.12,8.46,11.62,29.89,14.86,181.38,182.88,4.69,3.13
oklahoma,1995,63357.6,3308208,19152,2454137.9166666665,1560690.4166666667,63.583333333333336,1491157.1666666667,60.75,69533.25,4.458333333333333,COTTON,315000.0,43394000.0,187.0,59.4,1677.0,3628.0,71.5,47.3,3.83,3.83,3.83,0.79,37.81,,,,16.37,,,,0.12,55.84,,20.98,0.51,0.46,0.48,97.76,8.48,69.12,8.46,11.62,29.89,14.86,181.38,182.88,4.69,3.13
oklahoma,1985,43595.2,3271333,13326,2406250.0,1557113.5,64.70833333333333,1446839.9166666667,60.14166666666667,110273.58333333333,7.083333333333333,WHEAT,5500000.0,165000000.0,30.0,58.7,1885.0,4112.0,70.3,47.1,2.56,2.56,2.11,1.2,42.26,,,,16.47,,,,0.15,56.49,,21.08,0.53,0.48,0.51,97.84,8.54,71.62,8.52,11.41,29.89,14.42,177.94,178.81,4.73,3.17
oklahoma,1985,43595.2,3271333,13326,2406250.0,1557113.5,64.70833333333333,1446839.9166666667,60.14166666666667,110273.58333333333,7.083333333333333,CORN,55000.0,15741000.0,106.0,58.7,1885.0,4112.0,70.3,47.1,2.56,2.56,2.11,1.2,42.26,,,,16.47,,,,0.15,56.49,,21.08,0.53,0.48,0.51,97.84,8.54,71.62,8.52,11.41,29.89,14.42,177.94,178.81,4.73,3.17
oklahoma,1985,43595.2,3271333,13326,2406250.0,1557113.5,64.70833333333333,1446839.9166666667,60.14166666666667,110273.58333333333,7.083333333333333,COTTON,360000.0,66348000.0,380.0,58.7,1885.0,4112.0,70.3,47.1,2.56,2.56,2.11,1.2,42.26,,,,16.47,,,,0.15,56.49,,21.08,0.53,0.48,0.51,97.84,8.54,71.62,8.52,11.41,29.89,14.42,177.94,178.81,4.73,3.17
oklahoma,2017,171995.4,3920455,43871,2987388.1666666665,1826473.0,61.15,1752873.75,58.675000000000004,73599.25,4.033333333333333,WHEAT,2900000.0,98600000.0,34.0,61.8,1854.0,2922.0,74.0,49.6,2.27,2.27,2.27,0.21,38.61,91.52,5.55,20.45,17.38,12.02,0.27,,0.16,45.59,111.27,21.37,0.47,0.43,0.45,97.75,8.73,65.44,9.25,12.9,29.89,16.83,179.75,180.38,4.88,3.29
oklahoma,2017,171995.4,3920455,43871,2987388.1666666665,1826473.0,61.15,1752873.75,58.675000000000004,73599.25,4.033333333333333,CORN,305000.0,137964000.0,126.0,61.8,1854.0,2922.0,74.0,49.6,2.27,2.27,2.27,0.21,38.61,91.52,5.55,20.45,17.38,12.02,0.27,,0.16,45.59,111.27,21.37,0.47,0.43,0.45,97.75,8.73,65.44,9.25,12.9,29.89,16.83,179.75,180.38,4.88,3.29
oklahoma,2017,171995.4,3920455,43871,2987388.1666666665,1826473.0,61.15,1752873.75,58.675000000000004,73599.25,4.033333333333333,COTTON,555000.0,348595000.0,882.0,61.8,1854.0,2922.0,74.0,49.6,2.27,2.27,2.27,0.21,38.61,91.52,5.55,20.45,17.38,12.02,0.27,,0.16,45.59,111.27,21.37,0.47,0.43,0.45,97.75,8.73,65.44,9.25,12.9,29.89,16.83,179.75,180.38,4.88,3.29
oklahoma,2006,124536.5,3594090,34650,2690292.25,1714592.75,63.74166666666667,1647381.4166666667,61.23333333333334,67211.33333333333,3.9166666666666665,WHEAT,3400000.0,81600000.0,24.0,62.2,2155.0,3018.0,75.2,49.2,-5.48,-5.48,-5.48,-1.53,29.81,95.23,5.56,21.72,18.16,12.48,0.28,,0.18,42.6,111.6,21.49,0.41,0.38,0.38,97.74,7.63,56.31,7.25,12.25,29.89,17.69,186.62,187.38,4.98,3.36
