Year,State,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD,January-December Average Temperature (Units Degrees Fahrenheit),January-December Cooling Degree Days (Units Fahrenheit Degree-Days),January-December Heating Degree Days (Units Fahrenheit Degree-Days),January-December Maximum Temperature (Units Degrees Fahrenheit),January-December Minimum Temperature (Units Degrees Fahrenheit),August Palmer Drought Severity Index (PDSI),August Palmer Hydrological Drought Index (PHDI),August Palmer Modified Drought Index (PMDI),January-December Palmer Z-Index,January-December Precipitation (Units Inches)
1980,nevada,COTTON,900.0,461000.0,640.0,50.4,1836.0,3401.0,63.6,37.0,4.13,4.13,3.91,1.19,12.98
1980,new mexico,COTTON,120000.0,41602000.0,428.0,53.6,986.0,4780.0,68.9,38.4,-2.16,-2.16,-2.16,-0.3,12.19
1980,north carolina,COTTON,65000.0,19843000.0,381.0,57.9,1481.0,3938.0,69.4,46.5,-1.93,-1.93,-1.93,-0.58,44.31
1980,oklahoma,COTTON,565000.0,75374000.0,174.0,60.5,2361.0,3852.0,73.2,47.7,-2.56,-2.56,-2.56,-0.99,26.51
1980,south carolina,COTTON,120000.0,29420000.0,309.0,61.9,1965.0,3129.0,73.6,50.1,-2.41,-2.41,-2.41,-0.38,45.05
1980,tennessee,COTTON,275000.0,75168000.0,349.0,57.3,1572.0,4342.0,68.8,45.6,-1.88,-1.88,-1.88,-0.81,44.78
1980,texas,COTTON,6850000.0,1091616000.0,233.0,65.0,2799.0,2129.0,77.6,52.3,-2.36,-2.36,-2.36,-0.56,24.37
1980,virginia,COTTON,300.0,76000.0,320.0,54.4,1165.0,,65.7,43.1,-1.93,-1.93,-1.93,-0.93,35.92
1981,alabama,COTTON,372000.0,113231000.0,545.0,62.0,1793.0,3126.0,74.3,49.6,-2.54,-2.54,-2.38,-0.81,45.8
1981,arizona,COTTON,599000.0,425722000.0,1247.0,61.3,2987.0,1782.0,75.4,47.3,-2.39,-2.39,-2.39,-0.66,12.47
1981,arkansas,COTTON,560000.0,164675000.0,518.0,60.2,1637.0,3546.0,71.5,48.9,1.71,1.71,1.71,-0.27,43.09
1981,california,COTTON,1530000.0,1079165000.0,1109.0,59.3,914.0,2816.0,71.6,47.0,-2.64,-2.64,-2.64,0.08,26.24
1981,florida,COTTON,17000.0,5705000.0,601.0,69.3,3169.0,1046.0,81.0,57.5,-3.23,-3.23,-2.54,-1.11,44.47
1981,georgia,COTTON,175000.0,41442000.0,436.0,62.4,1583.0,3364.0,74.7,50.0,-3.51,-3.51,-3.36,-0.98,42.09
1981,louisiana,COTTON,695000.0,194107000.0,512.0,66.1,2563.0,1940.0,77.1,55.0,-2.37,-2.37,-1.93,-0.85,45.55
1981,mississippi,COTTON,1200000.0,438701000.0,626.0,63.1,2091.0,2704.0,75.0,51.2,-2.81,-2.81,-2.81,-1.05,42.34
1981,missouri,COTTON,183000.0,45158000.0,441.0,54.9,1166.0,4991.0,65.9,43.9,3.25,3.25,3.25,0.35,44.21
1981,nevada,COTTON,900.0,432000.0,800.0,51.8,2225.0,3240.0,65.4,38.2,-3.93,-3.93,-3.93,-0.96,10.71
1981,new mexico,COTTON,106000.0,38304000.0,602.0,54.4,878.0,4400.0,69.3,39.4,1.14,-0.76,0.87,-0.38,15.22
1981,north carolina,COTTON,82000.0,26630000.0,558.0,57.2,1269.0,4033.0,68.9,45.4,-2.19,-2.19,-1.56,-0.71,40.76
1981,oklahoma,COTTON,640000.0,86803000.0,330.0,60.5,1900.0,3510.0,72.4,48.5,0.43,-2.39,-1.75,-0.27,35.25
1981,south carolina,COTTON,118000.0,45421000.0,667.0,61.2,1754.0,3182.0,73.6,48.8,-2.38,-2.38,-2.0,-0.81,40.19
1981,tennessee,COTTON,305000.0,80287000.0,496.0,56.7,1264.0,4265.0,68.2,45.1,1.13,-1.06,0.57,-0.07,46.51
1981,texas,COTTON,7200000.0,1259964000.0,376.0,65.0,2586.0,1914.0,76.9,53.1,2.04,2.04,2.04,0.53,32.18
1981,virginia,COTTON,300.0,91000.0,480.0,53.7,924.0,,65.0,42.3,-2.64,-2.64,-2.4,-0.64,36.22
1982,alabama,COTTON,285000.0,130714000.0,775.0,63.3,1755.0,2622.0,74.8,51.9,0.73,0.73,0.73,0.45,61.13
1982,arizona,COTTON,470000.0,318514000.0,1118.0,58.7,2536.0,2248.0,72.0,45.4,1.18,1.18,1.18,0.82,16.52
1982,arkansas,COTTON,390000.0,150716000.0,657.0,60.0,1595.0,3604.0,70.8,49.1,0.83,0.83,0.83,0.68,57.8
1982,california,COTTON,1370000.0,986802000.0,1077.0,56.3,640.0,3431.0,67.9,44.7,3.07,3.07,3.07,1.66,31.99
1982,florida,COTTON,15000.0,5391000.0,627.0,71.5,3467.0,510.0,81.9,61.1,2.07,2.07,1.67,0.72,61.32
1982,georgia,COTTON,158000.0,63055000.0,714.0,63.9,1519.0,2806.0,75.2,52.7,0.63,0.63,0.63,0.31,53.28
1982,kansas,COTTON,400.0,23000.0,120.0,53.0,1295.0,5400.0,65.4,40.7,2.48,2.48,2.48,0.67,28.56
1982,louisiana,COTTON,595000.0,238032000.0,702.0,66.7,2538.0,1611.0,77.3,56.1,0.02,-2.01,-1.91,0.51,65.42
1982,mississippi,COTTON,990000.0,506880000.0,853.0,63.8,2028.0,2354.0,74.8,52.7,0.68,-0.99,0.11,0.69,66.54
1982,missouri,COTTON,151000.0,59144000.0,648.0,53.5,1076.0,5425.0,64.3,42.7,3.54,3.54,3.54,1.52,50.82
1982,nevada,COTTON,700.0,320000.0,617.0,48.1,1697.0,4066.0,60.4,35.8,1.84,1.84,1.84,1.34,13.64
1982,new mexico,COTTON,68000.0,22464000.0,551.0,52.6,845.0,4951.0,66.9,38.3,0.03,-1.12,-0.89,0.09,15.01
1982,north carolina,COTTON,70000.0,30355000.0,699.0,58.6,1245.0,3528.0,69.3,47.8,1.06,1.06,0.5,0.51,52.16
1982,oklahoma,COTTON,450000.0,55863000.0,254.0,59.0,1804.0,3844.0,71.0,46.9,2.34,2.34,1.83,0.52,35.64
1982,south carolina,COTTON,95000.0,44268000.0,783.0,62.7,1723.0,2623.0,73.7,51.7,1.21,1.21,0.68,0.39,50.24
1982,tennessee,COTTON,255000.0,94378000.0,638.0,57.6,1234.0,3864.0,68.7,46.5,0.83,0.83,0.83,0.55,57.73
1982,texas,COTTON,4300000.0,667440000.0,301.0,64.7,2630.0,1998.0,76.7,52.6,-0.64,0.57,-0.61,0.07,26.68
1982,virginia,COTTON,300.0,115000.0,640.0,54.7,873.0,,65.5,43.8,1.26,1.26,1.26,0.56,45.59
1983,alabama,COTTON,215000.0,57799000.0,409.0,61.2,1684.0,3278.0,72.5,49.9,1.72,1.72,-0.28,1.22,70.37
1983,arizona,COTTON,284000.0,237684000.0,1225.0,59.2,2633.0,2231.0,72.3,46.1,5.72,5.72,5.72,2.33,18.97
1983,arkansas,COTTON,290000.0,103102000.0,535.0,58.9,1677.0,4085.0,69.6,48.1,-1.07,-1.07,-1.07,-0.27,46.51
1983,california,COTTON,950000.0,688746000.0,996.0,57.6,814.0,3056.0,68.6,46.5,6.45,6.45,6.45,2.5,42.46
1983,florida,COTTON,12000.0,4910000.0,608.0,69.3,3110.0,885.0,79.6,58.9,1.57,1.57,-0.21,1.25,64.89
1983,georgia,COTTON,115000.0,36127000.0,467.0,61.9,1527.0,3413.0,73.4,50.5,-1.94,-1.94,-1.94,0.56,56.54
1983,kansas,COTTON,400.0,55000.0,240.0,53.2,1592.0,5699.0,64.5,41.9,-1.67,0.82,-1.35,0.28,26.42
1983,louisiana,COTTON,410000.0,167005000.0,623.0,64.4,2231.0,2207.0,74.8,53.9,3.35,3.35,2.65,0.99,68.0
1983,mississippi,COTTON,675000.0,285984000.0,640.0,61.7,1868.0,2985.0,72.6,50.8,3.57,3.57,2.12,1.38,74.32
1983,missouri,COTTON,93000.0,24002000.0,377.0,54.0,1428.0,5569.0,64.5,43.5,-2.08,0.86,-1.74,0.0,41.18
1983,new mexico,COTTON,47000.0,24864000.0,715.0,52.5,850.0,4995.0,66.7,38.3,1.26,1.26,-0.07,0.71,14.32
1983,north carolina,COTTON,59000.0,14572000.0,350.0,57.9,1354.0,3883.0,69.0,46.7,-2.28,-2.28,-2.28,0.31,52.87
1983,oklahoma,COTTON,300000.0,40229000.0,232.0,58.0,1854.0,4298.0,69.4,46.6,-1.17,-1.17,-1.17,0.28,33.02
1983,south carolina,COTTON,69000.0,18444000.0,369.0,61.3,1754.0,3147.0,72.9,49.7,-2.44,-2.44,-2.44,0.25,52.24
1983,tennessee,COTTON,215000.0,49649000.0,337.0,56.7,1362.0,4342.0,67.8,45.5,-1.73,0.73,-1.52,0.2,54.98
1983,texas,COTTON,3550000.0,680870000.0,322.0,63.4,2370.0,2394.0,75.5,51.2,-0.1,1.46,1.24,0.29,25.75
1983,virginia,COTTON,400.0,105000.0,360.0,54.5,1060.0,,65.5,43.5,-2.13,-2.13,-2.13,0.29,46.25
1984,alabama,COTTON,307000.0,120154000.0,699.0,62.8,1720.0,2750.0,74.9,50.8,0.84,1.79,1.42,-0.26,50.53
1984,arizona,COTTON,429000.0,316463000.0,1227.0,59.4,2710.0,2192.0,73.3,45.6,2.11,2.11,2.11,0.28,15.88
1984,arkansas,COTTON,465000.0,166856000.0,632.0,60.1,1531.0,3524.0,71.1,49.0,0.6,0.6,0.6,0.94,61.18
1984,california,COTTON,1400000.0,936821000.0,999.0,58.2,1047.0,3057.0,70.4,46.0,0.5,1.76,-0.36,-0.27,18.32
1984,florida,COTTON,17000.0,8410000.0,847.0,70.0,3091.0,722.0,80.8,59.2,-0.57,2.08,1.32,-0.26,49.34
1984,georgia,COTTON,172000.0,79175000.0,784.0,63.3,1496.0,2913.0,75.4,51.3,-0.12,2.49,2.28,-0.05,48.0
1984,kansas,COTTON,500.0,70000.0,288.0,54.0,1415.0,5181.0,66.2,41.8,-1.21,-1.21,-1.21,0.56,28.92
1984,louisiana,COTTON,645000.0,278784000.0,786.0,66.3,2429.0,1717.0,76.9,55.7,1.66,1.66,1.39,0.29,58.79
1984,mississippi,COTTON,1032000.0,443520000.0,767.0,63.3,1938.0,2446.0,74.8,52.0,1.78,1.78,1.27,0.03,54.93
1984,missouri,COTTON,162000.0,52510000.0,554.0,54.4,1168.0,5177.0,65.3,43.5,-1.22,-1.22,-1.22,0.84,46.3
1984,new mexico,COTTON,69000.0,25933000.0,605.0,52.4,797.0,4992.0,66.8,38.0,1.83,1.83,1.83,0.91,17.62
1984,north carolina,COTTON,96000.0,36288000.0,600.0,58.6,1257.0,3495.0,69.8,47.4,-0.37,2.77,2.28,0.31,50.95
1984,oklahoma,COTTON,375000.0,42690000.0,234.0,59.4,1837.0,3771.0,71.6,47.2,-1.89,-1.89,-1.89,0.32,34.15
1984,south carolina,COTTON,104000.0,50021000.0,785.0,62.4,1702.0,2676.0,74.3,50.5,-0.3,2.64,2.22,0.12,47.65
1984,tennessee,COTTON,325000.0,91718000.0,498.0,57.5,1210.0,3900.0,68.9,46.1,1.64,1.64,1.19,0.54,56.07
1984,texas,COTTON,4700000.0,962688000.0,376.0,64.8,2630.0,1919.0,77.1,52.5,-2.82,-2.82,-2.82,-0.34,26.18
1984,virginia,COTTON,1000.0,333000.0,528.0,55.0,951.0,,65.9,44.2,0.72,2.75,2.59,0.25,45.38
1985,alabama,COTTON,329000.0,142049000.0,795.0,62.8,1832.0,2900.0,74.1,51.5,0.96,0.96,0.96,-0.09,51.31
1985,arizona,COTTON,359000.0,259246000.0,1241.0,59.6,2770.0,2217.0,73.4,45.7,2.35,2.35,1.18,0.98,13.9
1985,arkansas,COTTON,440000.0,188629000.0,767.0,59.8,1687.0,3768.0,70.7,48.9,-0.95,0.55,-0.94,-0.12,48.93
1985,california,COTTON,1320000.0,923737000.0,1132.0,57.3,786.0,3277.0,69.9,44.7,-3.27,-3.27,-3.27,-0.99,14.7
1985,florida,COTTON,22500.0,8112000.0,693.0,70.8,3453.0,790.0,81.6,60.0,0.75,-2.02,-1.04,-0.37,52.34
1985,georgia,COTTON,245000.0,96437000.0,725.0,63.8,1605.0,2910.0,75.1,52.4,1.06,-1.13,0.35,-0.19,47.08
1985,kansas,COTTON,600.0,93000.0,320.0,52.5,1274.0,5648.0,64.4,40.6,2.91,2.91,2.91,1.4,32.91
1985,louisiana,COTTON,630000.0,198381000.0,565.0,66.4,2670.0,1906.0,76.7,56.0,0.24,-1.71,-1.32,0.11,60.41
1985,mississippi,COTTON,1040000.0,444070000.0,764.0,63.2,2105.0,2656.0,74.1,52.3,0.77,-1.1,0.03,-0.15,52.77
1985,missouri,COTTON,150000.0,56304000.0,653.0,53.0,1087.0,5627.0,63.5,42.5,3.41,3.41,3.41,1.4,51.76
1985,new mexico,COTTON,54000.0,19630000.0,631.0,52.8,800.0,4843.0,67.4,38.3,4.86,4.86,4.46,1.8,17.46
1985,north carolina,COTTON,87000.0,30888000.0,646.0,59.2,1331.0,3377.0,70.3,48.1,0.95,-1.64,-0.34,-0.34,47.01
1985,oklahoma,COTTON,360000.0,66348000.0,380.0,58.7,1885.0,4112.0,70.3,47.1,2.56,2.56,2.11,1.2,42.26
1985,south carolina,COTTON,122000.0,49248000.0,708.0,63.0,1852.0,2626.0,74.5,51.6,1.34,-1.28,0.48,-0.08,48.07
1985,tennessee,COTTON,335000.0,107800000.0,600.0,57.3,1286.0,4048.0,68.1,46.4,1.07,-0.59,1.02,-0.54,43.19
1985,texas,COTTON,4650000.0,968429000.0,404.0,64.4,2724.0,2215.0,76.2,52.5,1.61,1.61,0.67,0.72,29.88
1985,virginia,COTTON,1300.0,317000.0,443.0,55.4,949.0,,66.5,44.4,0.95,-1.37,-0.06,0.0,44.23
1986,alabama,COTTON,313000.0,82526000.0,506.0,64.1,2032.0,2611.0,75.8,52.4,-3.35,-3.35,-3.35,-0.85,47.77
1986,arizona,COTTON,249000.0,175932000.0,1301.0,60.6,2724.0,1787.0,74.4,46.7,0.38,-0.83,-0.05,-0.09,13.87
1986,arkansas,COTTON,480000.0,143613000.0,602.0,61.5,1839.0,3296.0,72.5,50.5,-0.37,-0.91,-0.19,-0.31,46.39
1986,california,COTTON,990000.0,636862000.0,1088.0,58.9,683.0,2724.0,71.2,46.5,-1.09,-1.09,-1.09,-0.06,24.25
1986,florida,COTTON,19000.0,6720000.0,707.0,71.5,3493.0,608.0,82.1,60.8,-1.82,-1.82,-1.71,-0.65,52.36
1986,georgia,COTTON,195000.0,51770000.0,455.0,65.0,1864.0,2711.0,76.7,53.4,-3.75,-3.75,-3.42,-1.17,42.5
1986,kansas,COTTON,1000.0,146000.0,336.0,56.2,1514.0,4580.0,68.6,43.8,2.91,2.91,2.91,0.99,31.4
1986,louisiana,COTTON,570000.0,160874000.0,567.0,67.3,2712.0,1641.0,77.7,57.0,-2.22,-2.22,-2.22,-0.42,53.02
1986,mississippi,COTTON,1000000.0,290741000.0,571.0,64.6,2267.0,2351.0,75.9,53.2,-2.97,-2.97,-2.97,-0.69,48.8
1986,missouri,COTTON,160000.0,48451000.0,588.0,55.9,1368.0,4833.0,66.7,45.2,0.96,0.96,-0.64,0.28,42.43
1986,new mexico,COTTON,50000.0,16666000.0,595.0,53.6,744.0,4562.0,67.8,39.3,3.36,3.36,3.36,1.34,20.57
1986,north carolina,COTTON,81000.0,27259000.0,646.0,59.8,1536.0,3335.0,70.9,48.7,-3.8,-3.8,-2.86,-1.56,38.89
1986,oklahoma,COTTON,350000.0,43747000.0,288.0,60.8,1973.0,3429.0,72.2,49.3,1.7,1.7,1.22,0.85,40.38
1986,south carolina,COTTON,113000.0,20462000.0,370.0,64.1,2096.0,2490.0,75.7,52.4,0.95,-3.04,-1.9,-1.04,39.88
1986,tennessee,COTTON,335000.0,93139000.0,567.0,58.8,1507.0,3711.0,70.1,47.6,-3.07,-3.07,-3.07,-0.79,45.15
1986,texas,COTTON,3450000.0,560945000.0,353.0,65.5,2705.0,1818.0,77.2,53.8,0.59,0.59,0.59,0.55,33.53
1986,virginia,COTTON,1300.0,375000.0,554.0,55.7,1095.0,,66.6,44.7,-3.23,-3.23,-2.71,-1.34,35.16
1987,alabama,COTTON,333000.0,123483000.0,572.0,63.0,1902.0,2806.0,75.1,51.0,-1.64,-1.64,-1.64,-0.69,48.13
1987,arizona,COTTON,289000.0,267741000.0,1410.0,59.3,2837.0,2259.0,73.2,45.4,-0.32,-0.32,-0.32,0.26,13.28
1987,arkansas,COTTON,550000.0,274625000.0,786.0,61.0,1819.0,3432.0,72.6,49.5,-1.93,-1.93,-1.93,0.03,53.1
1987,california,COTTON,1140000.0,998565000.0,1259.0,58.3,722.0,3025.0,70.8,45.8,-3.4,-3.4,-3.4,-0.99,19.7
1987,florida,COTTON,29000.0,11794000.0,646.0,70.2,3240.0,742.0,80.8,59.5,-2.9,-2.9,-2.9,-0.34,52.81
1987,georgia,COTTON,245000.0,100264000.0,662.0,63.3,1707.0,3101.0,75.0,51.5,-2.14,-2.14,-2.14,-0.71,44.99
1987,kansas,COTTON,900.0,252000.0,480.0,55.5,1443.0,4660.0,67.5,43.4,4.72,4.72,4.72,1.1,32.22
1987,louisiana,COTTON,600000.0,296383000.0,782.0,66.0,2430.0,1845.0,77.1,54.9,0.77,1.41,0.88,0.32,60.21
1987,mississippi,COTTON,1010000.0,532714000.0,829.0,63.5,2073.0,2531.0,75.4,51.7,-0.54,0.66,-0.43,-0.22,52.32
1987,missouri,COTTON,199000.0,104544000.0,796.0,56.3,1433.0,4688.0,67.4,45.3,0.61,-0.82,0.22,-0.09,40.29
1987,new mexico,COTTON,62000.0,28323000.0,689.0,51.9,695.0,5102.0,66.7,37.1,6.9,6.9,6.9,1.51,14.96
1987,north carolina,COTTON,95000.0,29165000.0,495.0,58.5,1522.0,3804.0,69.7,47.2,-2.62,-2.62,-2.62,-0.37,47.99
1987,oklahoma,COTTON,385000.0,96991000.0,431.0,59.6,1828.0,3655.0,71.2,47.9,3.31,3.31,3.31,1.07,41.28
1987,south carolina,COTTON,119000.0,30070000.0,428.0,62.3,1931.0,2942.0,74.0,50.7,-2.28,-2.28,-2.28,-0.15,47.63
1987,tennessee,COTTON,435000.0,191722000.0,700.0,58.4,1508.0,3881.0,70.1,46.6,-3.09,-3.09,-3.09,-1.05,43.03
1987,texas,COTTON,4400000.0,1325981000.0,506.0,63.8,2440.0,2061.0,76.0,51.6,5.39,5.39,5.39,1.32,30.36
1987,virginia,COTTON,1800.0,417000.0,373.0,55.2,1223.0,,66.5,44.0,-2.58,-2.58,-2.58,0.11,45.3
1988,alabama,COTTON,375000.0,97219000.0,486.0,62.1,1761.0,3042.0,74.1,50.0,-3.36,-3.36,-3.36,-0.28,51.1
1988,arizona,COTTON,349000.0,237494000.0,1190.0,60.2,2904.0,2025.0,74.5,45.9,1.83,1.83,1.83,0.07,12.64
1988,arkansas,COTTON,675000.0,272609000.0,742.0,59.8,1674.0,3757.0,71.7,47.8,-2.04,-2.04,-2.04,-0.42,46.03
1988,california,COTTON,1335000.0,877021000.0,1015.0,58.8,800.0,2896.0,71.7,45.8,-1.32,-1.32,-0.01,-0.48,17.1
1988,florida,COTTON,29000.0,8536000.0,566.0,69.7,3177.0,799.0,80.6,58.8,-1.26,-1.26,-0.81,-0.11,52.54
1988,georgia,COTTON,315000.0,98035000.0,564.0,62.4,1528.0,3265.0,74.5,50.3,-3.52,-3.52,-3.52,-0.59,43.65
1988,kansas,COTTON,900.0,157000.0,373.0,54.7,1571.0,5094.0,68.0,41.4,-1.82,-1.82,-1.82,-0.87,19.84
1988,louisiana,COTTON,645000.0,247997000.0,705.0,65.6,2380.0,1894.0,76.6,54.6,0.42,-0.72,0.14,0.06,57.63
1988,mississippi,COTTON,1190000.0,470412000.0,736.0,62.7,1979.0,2728.0,74.6,50.8,-2.67,-2.67,-2.67,-0.31,52.4
1988,missouri,COTTON,242000.0,78581000.0,607.0,54.6,1404.0,5292.0,66.8,42.3,-2.39,-2.39,-2.39,-0.76,34.21
1988,new mexico,COTTON,69000.0,30502000.0,710.0,52.6,735.0,4880.0,67.7,37.6,4.68,4.68,4.68,0.66,15.93
1988,north carolina,COTTON,124000.0,34474000.0,515.0,57.3,1282.0,3993.0,69.0,45.6,-2.6,-2.6,-2.6,-0.79,39.9
1988,oklahoma,COTTON,435000.0,68066000.0,334.0,59.2,1884.0,3865.0,71.8,46.6,-2.31,-2.31,-2.31,-0.36,29.41
1988,south carolina,COTTON,142000.0,36019000.0,473.0,61.2,1676.0,3103.0,73.3,49.0,-2.29,-2.29,-2.29,-0.61,39.26
1988,tennessee,COTTON,530000.0,151092000.0,529.0,56.7,1331.0,4304.0,69.0,44.5,-3.8,-3.8,-3.8,-0.56,46.38
1988,texas,COTTON,5300000.0,1291651000.0,472.0,64.3,2558.0,2040.0,77.3,51.3,-1.23,-1.23,-1.23,-0.82,20.96
1988,virginia,COTTON,3200.0,881000.0,510.0,53.9,1053.0,,65.8,42.1,-2.05,-2.05,-2.05,-0.86,34.96
1989,alabama,COTTON,322000.0,117106000.0,571.0,62.2,1635.0,2916.0,73.3,51.1,2.59,2.59,2.07,1.09,65.2
1989,arizona,COTTON,239000.0,205292000.0,1303.0,61.2,3091.0,1851.0,76.3,46.2,-3.87,-3.87,-3.87,-1.7,7.67
1989,arkansas,COTTON,595000.0,258159000.0,687.0,59.0,1386.0,3753.0,69.9,48.0,3.3,3.3,3.3,0.49,51.35
1989,california,COTTON,1040000.0,917087000.0,1228.0,58.1,724.0,2936.0,71.1,45.1,-2.08,-2.08,-2.08,-0.75,14.95
1989,florida,COTTON,25000.0,9048000.0,557.0,71.0,3466.0,677.0,81.9,60.0,-2.03,-2.03,-2.03,-0.45,48.7
1989,georgia,COTTON,260000.0,106868000.0,631.0,63.2,1467.0,2987.0,74.5,52.0,2.27,2.27,2.14,0.9,55.32
1989,kansas,COTTON,400.0,55000.0,240.0,53.1,1139.0,5272.0,66.3,40.0,1.14,-1.63,-0.07,-0.64,26.44
1989,louisiana,COTTON,620000.0,266233000.0,672.0,65.5,2361.0,1879.0,75.7,55.2,3.37,3.37,3.05,0.67,64.0
1989,mississippi,COTTON,1020000.0,469486000.0,732.0,62.4,1834.0,2646.0,73.3,51.6,3.27,3.27,3.12,1.11,65.52
1989,missouri,COTTON,209000.0,83541000.0,618.0,53.0,1001.0,5479.0,64.5,41.6,1.01,1.01,1.01,-0.33,33.32
1989,new mexico,COTTON,55000.0,26880000.0,698.0,54.0,888.0,4473.0,69.8,38.2,-2.17,-2.17,-1.78,-1.09,11.01
1989,north carolina,COTTON,110000.0,42435000.0,615.0,58.2,1285.0,3688.0,68.8,47.6,3.13,3.13,3.13,1.42,60.57
1989,oklahoma,COTTON,340000.0,47333000.0,244.0,58.1,1514.0,3975.0,70.2,45.9,2.8,2.8,2.8,0.53,35.39
1989,south carolina,COTTON,118000.0,48418000.0,626.0,62.3,1701.0,2753.0,73.3,51.2,1.88,1.88,1.88,0.93,53.95
1989,tennessee,COTTON,460000.0,143942000.0,497.0,56.6,1139.0,4152.0,67.3,45.9,4.0,4.0,4.0,1.62,65.53
1989,texas,COTTON,3750000.0,812784000.0,367.0,64.3,2482.0,2158.0,76.9,51.6,-0.76,-0.76,0.23,-0.47,25.24
1989,virginia,COTTON,2600.0,813000.0,498.0,54.4,998.0,,65.0,43.7,3.19,3.19,3.19,1.32,52.51
1990,alabama,COTTON,378000.0,124200000.0,476.0,64.9,1948.0,2234.0,77.3,52.5,-1.89,0.69,-1.74,-0.28,56.87
1990,arizona,COTTON,348000.0,269382000.0,1119.0,59.7,2810.0,2163.0,73.8,45.7,1.04,-2.17,-0.78,-0.13,14.08
1990,arkansas,COTTON,750000.0,340904000.0,692.0,61.8,1734.0,3066.0,73.2,50.5,1.15,1.15,-0.6,1.05,66.91
1990,california,COTTON,1090000.0,1009174000.0,1204.0,58.0,863.0,3075.0,70.9,45.0,-2.54,-2.54,-2.3,-1.34,13.99
1990,florida,COTTON,36000.0,15667000.0,640.0,72.5,3725.0,432.0,83.6,61.4,-2.53,-2.53,-2.53,-1.74,42.61
1990,georgia,COTTON,350000.0,134914000.0,555.0,65.7,1753.0,2365.0,78.0,53.3,-2.91,-2.91,-2.91,-0.94,44.85
1990,kansas,COTTON,1200.0,195000.0,280.0,55.5,1474.0,4645.0,68.2,42.9,0.38,1.21,1.12,0.11,27.93
1990,louisiana,COTTON,790000.0,373439000.0,715.0,67.8,2660.0,1387.0,78.7,56.9,-1.84,-1.84,-1.84,-0.18,58.77
1990,mississippi,COTTON,1220000.0,580752000.0,728.0,65.1,2136.0,2025.0,77.0,53.2,-1.43,0.95,-0.97,0.11,60.97
1990,missouri,COTTON,235000.0,98420000.0,641.0,56.2,1201.0,4560.0,67.4,45.0,2.43,2.43,2.28,1.05,50.45
1990,new mexico,COTTON,62000.0,32330000.0,735.0,53.3,860.0,4778.0,68.0,38.5,1.09,-1.12,0.4,0.25,15.96
1990,north carolina,COTTON,200000.0,87106000.0,631.0,61.1,1447.0,2763.0,72.7,49.4,-1.96,-1.96,-1.96,-0.5,48.6
1990,oklahoma,COTTON,370000.0,115700000.0,496.0,60.7,1928.0,3360.0,72.8,48.5,-1.03,2.0,0.54,0.76,43.26
1990,south carolina,COTTON,154000.0,47467000.0,452.0,65.0,1987.0,2053.0,77.1,52.9,-2.42,-2.42,-2.4,-0.51,46.18
1990,tennessee,COTTON,515000.0,156341000.0,461.0,59.4,1313.0,3308.0,71.1,47.8,1.12,1.12,-0.35,0.53,60.64
1990,texas,COTTON,5000000.0,1506182000.0,477.0,65.6,2714.0,1701.0,77.8,53.4,0.36,0.9,0.44,0.31,31.44
1990,virginia,COTTON,5300.0,2053000.0,562.0,57.4,997.0,,68.9,45.9,-0.87,1.08,-0.27,-0.01,45.48
1991,alabama,COTTON,405000.0,150239000.0,655.0,64.0,1974.0,2552.0,74.9,53.1,-0.29,1.86,1.34,0.54,63.25
1991,arizona,COTTON,359000.0,260348000.0,1201.0,59.3,2616.0,2142.0,73.1,45.4,-0.87,0.74,-0.62,0.31,12.91
1991,arkansas,COTTON,980000.0,431950000.0,772.0,61.3,1797.0,3308.0,71.7,50.9,1.48,1.48,0.51,0.73,61.52
1991,california,COTTON,977000.0,814545000.0,1252.0,58.1,738.0,3029.0,70.8,45.5,-1.3,-1.3,1.07,-0.45,19.79
1991,florida,COTTON,49000.0,19519000.0,719.0,71.8,3630.0,549.0,81.9,61.6,-0.19,2.94,2.65,0.58,62.61
1991,georgia,COTTON,427000.0,207936000.0,812.0,64.5,1691.0,2678.0,75.4,53.7,3.54,3.54,3.54,0.76,57.84
1991,kansas,COTTON,1800.0,331000.0,347.0,55.7,1609.0,4724.0,68.3,43.1,-3.49,-3.49,-3.49,-1.07,23.15
1991,louisiana,COTTON,820000.0,360400000.0,828.0,66.9,2637.0,1655.0,76.6,57.2,4.11,4.11,4.11,1.61,79.48
1991,mississippi,COTTON,1230000.0,602784000.0,888.0,64.3,2180.0,2334.0,74.9,53.8,-0.37,3.02,2.43,1.12,73.9
1991,missouri,COTTON,327000.0,124376000.0,630.0,56.1,1406.0,4814.0,67.0,45.2,-1.77,-1.77,-1.77,-0.33,39.12
1991,new mexico,COTTON,65000.0,16541000.0,465.0,52.5,680.0,4881.0,66.9,38.1,2.73,2.73,2.73,1.3,19.02
1991,north carolina,COTTON,457000.0,182170000.0,672.0,60.2,1508.0,3149.0,71.1,49.4,-0.21,-0.21,0.41,-0.38,47.87
1991,oklahoma,COTTON,380000.0,56448000.0,303.0,60.3,1911.0,3502.0,71.9,48.6,0.36,-0.78,0.03,0.58,38.72
1991,south carolina,COTTON,210000.0,99732000.0,786.0,63.8,1941.0,2442.0,74.7,52.8,3.09,3.09,3.09,0.3,50.92
